,0
113,13.20896877934919
114,66.2844551007353
115,43.564551299788924
116,30.671644378961773
117,12.101201513420527
118,23.39927760721171
119,7.201247047387055
120,14.711764169968175
121,45.24487716437526
122,5.937453770711054
123,7.353486330947554
124,25.64809615414283
125,19.150649381074324
126,24.598820937268513
127,29.6626352602263
128,16.333040007646176
129,47.41108849027478
130,19.994105655622626
131,28.995295852678044
132,28.761705374384807
133,32.13118778954612
134,18.03025336242417
135,5.6070889802026205
136,30.537934931413815
137,13.044558338972305
138,35.72080703988909
139,25.479886810356696
140,23.222716157924776
141,20.571868012753843
142,21.206392243792013
143,14.29579889387652
144,36.81791875205485
145,28.864480050166826
146,7.555934190211088
147,6.632368793012735
148,6.678459346603383
149,13.202588034216628
150,54.465682582577315
151,5.926667433977895
152,7.238279190132887
153,7.8063068838718745
154,5.2449781019333415
155,15.951041253683162
156,4.3901506942886
157,54.107423606876864
158,8.800025972581976
159,37.616686296501484
160,2.974776213988851
161,38.303457062055244
162,26.356943761689145
163,41.506916727005255
164,13.332433408218494
165,36.21327212656335
166,12.777888398227285
167,39.69892653150103
168,51.69263681858765
169,37.909543232866156
170,58.05169641534227
171,21.05420181255662
172,19.12151058194644
173,13.202235060546172
174,11.455337612465234
175,6.478324062705502
176,34.125007243194005
177,16.43980675747657
178,20.022290682706984
179,32.42873775520693
180,20.803419539181558
181,76.0262575685876
182,21.522319919381896
183,18.58883013635209
184,56.90148203253447
185,4.910583016378706
186,44.71990940615245
187,17.462449969982156
188,22.729717923639036
189,26.73526477664347
190,17.955737814748367
191,20.09284906613911
192,7.476505373967578
193,16.922129232242554
194,9.952564910446437
195,83.73042227124769
196,16.80417790131837
197,37.74541555715003
198,16.625582918883914
199,37.80702048746712
200,425.297416366248
201,265.2707606692223
202,340.8687099420055
203,328.45444178695834
204,384.68041267891226
205,324.3288940371833
206,290.4628694974726
207,337.3630467054361
208,363.22462960026735
209,263.28724906707873
210,297.58762524050735
211,322.8631091951502
212,331.0291740966762
213,279.1552600851137
214,311.1457675507821
215,304.7223000289514
216,300.5442911608105
217,330.67661315728935
218,307.2830256786331
219,330.59828312148386
220,411.07714884817847
221,287.77297064547736
222,316.17956494944644
223,374.8768926439086
224,318.69346050541196
225,366.95397876299876
226,304.210859008136
227,344.56461953917795
228,359.4583064642526
229,311.14159021640126
230,245.16808854459373
231,422.15538195973954
232,279.4787214753252
233,259.4617159996902
234,323.7163946424997
235,409.9319983471145
236,284.78971798992967
237,325.4286459437455
238,327.42430480341557
239,259.6070831937774
240,325.8394946263434
241,233.08139448252035
242,387.20388884593376
243,286.6667817585998
244,383.5443327652333
245,324.7815112727618
246,417.50174085032006
247,320.3842466807089
248,324.00354140240836
249,250.80029377311632
250,298.645580407278
251,322.5586609485458
252,319.980687327328
253,380.421103281799
254,314.45863336350385
255,405.39896142410487
256,375.2687511324746
257,307.1082381385512
258,372.93211328607464
259,352.4339205915206
260,375.4856123369199
261,375.94806780345687
262,280.98232809900304
263,360.832277018173
264,265.4953884160405
265,302.9356218334305
266,351.65534367854406
267,441.98836335737445
268,380.28069324882847
269,378.260288067113
270,460.9547911721331
271,285.6114538379102
272,272.47352087483074
273,302.43195410883067
274,346.41988018084726
275,315.1540626691856
276,334.52593829697764
277,308.7400984405249
278,360.89914007723485
279,320.60175889061713
280,393.04785908808105
281,398.04946712675047
282,230.2442183511924
283,303.4306804581083
284,438.22278287999046
285,294.3732141379099
286,259.2774866322125
287,349.7476019052322
288,325.1790701764004
289,348.6147354426867
290,334.07123735814446
291,330.58315810034185
292,284.59529992936723
293,297.48644392038085
294,292.09850978615395
295,340.4699708142406
296,356.9089661510768
297,350.78665738473006
298,343.6068019905083
299,243.3910880905194
300,373.87443453799
301,428.0650509650297
302,316.561183584839
303,353.5761888956831
304,290.81322453277386
305,390.4375578478047
306,184.25622069088922
307,235.4838166189643
308,309.7571846646596
309,369.3239140788401
310,309.86517459872016
311,227.46163881267654
312,382.02015689179814
313,312.71464767851387
314,380.6588442924166
315,336.3782876528824
316,240.79945579856928
317,317.0060770494698
318,264.4076280332357
319,345.98410396079976
320,321.9945496468107
321,303.707572079363
322,397.6024335302077
323,329.00074030313306
324,392.69980049119226
325,374.7240903209584
326,298.755474148964
327,307.36169338124364
328,275.86591516343077
329,253.82306215390378
330,274.15181969294326
331,356.16476226168595
332,350.9624494298799
333,397.77011593724205
334,329.9398425728264
335,415.9516961851909
336,326.2564057846626
337,332.41510316960756
338,370.8531882099658
339,250.26951225808304
340,331.82794014911167
341,296.1763246989307
342,440.199517824768
343,259.5154818424043
344,332.68264333398747
345,415.2315769555995
346,350.75954083594877
347,256.38173274253666
348,347.6477713413025
349,293.84953091305067
350,283.96609726492864
351,295.77509409800757
352,318.49382774771595
353,372.9514996585289
354,350.5349895163534
355,303.65772275783195
356,301.5960477662623
357,255.7660927502874
358,308.3396697173192
359,442.14163932920945
360,214.64387742623532
361,351.6792324415281
362,379.0182322377032
363,212.37097778952702
364,322.09513695774086
365,363.9096055295601
366,410.4984368659467
367,267.66077355734035
368,315.2585458909892
369,277.0154608035147
370,292.5637077728609
371,381.9364838126892
372,369.2971993575636
373,255.07658362548744
374,362.7692851234869
375,307.9490562644869
376,208.84840395391006
377,319.31901294834773
378,279.9304882926863
379,283.82626143342424
380,307.21036978382875
381,418.3581412636142
382,303.6629862785783
383,240.37866384426883
384,318.81926423153067
385,353.35649367631424
386,368.4994971084376
387,336.90662399324367
388,369.49367038243497
389,349.05349463906754
390,276.8673340078679
391,333.1056499402285
392,328.09318266867473
393,271.03996682681037
394,315.12400934363257
395,311.1787560386025
396,380.9432534563688
397,272.5604237172943
398,318.835135523147
399,266.23433728064117
400,24.87059488213565
401,39.25928683396505
402,37.95199353176293
403,61.49273907504529
404,20.943791653572525
405,25.99757245063675
406,18.6559533670005
407,20.67994454919038
408,32.089536372036704
409,30.056264974457108
410,39.243072008438745
411,15.644735300820628
412,33.3955628381802
413,38.84745927449157
414,25.11250837079085
415,104.49199010113475
416,6.863524948928109
417,44.92577845849651
418,21.434624310454105
419,27.219387058895986
420,21.698320289283963
421,26.240655122870937
422,27.321175414631735
423,26.04845207102454
424,41.048702024307666
425,41.14957080048861
426,45.378106049980275
427,21.42213819908133
428,10.26775370954624
429,44.8416166954585
430,26.4792534011222
431,42.66701201607931
432,19.317933132286793
433,14.623073686686078
434,12.249056992162714
435,9.722842106200602
436,8.243634386069164
437,27.541031031287567
438,70.40868558717793
439,32.71577164237127
440,24.935802947577194
441,28.628198567660668
442,46.45209648154779
443,23.72428132541411
444,13.497757974500715
445,44.068454253503745
446,19.948265258421607
447,27.261739053635672
448,13.812760983336862
449,39.27803738263087
450,27.870163162287284
451,18.40721629507059
452,21.490938119457006
453,27.999021074650038
454,17.681965301055637
455,30.237661698034138
456,34.92117648529306
457,21.84958023064812
458,25.240641127406917
459,59.72308864299834
460,41.96829768928542
461,33.22299096276442
462,43.97567531260714
463,26.1201584206724
464,15.13180414283896
465,22.330466034791677
466,39.10224143754093
467,10.497955664905843
468,29.36396214343981
469,15.330454774659252
470,14.938349573878295
471,43.21392591487936
472,22.201638047730732
473,44.457192519056
474,22.889132787150718
475,15.438844399333718
476,51.2851327398477
477,41.22933531070943
478,28.304034038960552
479,30.538471229876354
480,18.05567282532394
481,40.39190273432561
482,23.158921699643138
483,22.867051330008255
484,19.953750842828704
485,29.78609935894187
486,81.34579429615304
487,27.31087407977194
488,28.656008057588025
489,15.943115857892172
490,23.40884924461896
491,30.011387194742518
492,32.13533152988734
493,14.328105273812179
494,53.78752326029445
495,32.506849681239245
496,25.736175218541373
497,25.934602980580717
498,32.51047921606603
499,52.656439854965484
500,18.61519587804493
501,50.899727947296846
502,42.61078813226778
503,43.0290837987487
504,12.178249057637846
505,10.590775279142843
506,59.65675484165639
507,28.7656099903609
508,30.148740623509447
509,38.167612940752704
510,37.803160451328665
511,32.02238693907832
512,35.34581570667207
513,31.210105464898376
514,15.968462244530098
515,33.027451349335465
516,43.47852118612387
517,25.36465167135669
518,58.742443466515056
519,24.850086148582392
520,26.693717423603285
521,7.665656739430533
522,20.46942160128862
523,32.0695910867813
524,20.237117466907222
525,23.639022321200578
526,18.842496987623658
527,21.862653916555942
528,21.574445075280845
529,41.282550691092865
530,33.902828320426245
531,19.785975221029375
532,28.299854837270335
533,49.17351743009844
534,13.390103773473015
535,34.7986001778931
536,25.674827808684313
537,7.866576424152228
538,23.611165189360175
539,25.147114282897597
540,23.96292646980331
541,43.28696765795752
542,15.91523214953141
543,14.686936456255062
544,19.100482825314426
545,46.213183905745936
546,29.33585976200085
547,22.88227093554573
548,34.58576509362842
549,37.30064401787297
550,32.01958165928069
551,35.98631634418527
552,10.12332537195702
553,14.89201577693061
554,32.810116692312675
555,15.261262169483738
556,35.41653104961222
557,50.75273715706098
558,27.38226428549108
559,15.913764353948604
560,29.069579969440397
561,27.36952795999302
562,24.612590103658047
563,28.314988943791242
564,40.873001110370836
565,36.67080245981397
566,22.843862339187556
567,10.717681225137804
568,10.64076142307223
569,26.070825639111632
570,14.155133674883945
571,9.683309350147388
572,44.28317169984787
573,17.790178876114847
574,19.372377288494683
575,36.020006476843605
576,34.61746018707673
577,10.092994568761126
578,18.78157223356088
579,14.503139539281367
580,19.962564352494425
581,33.15567725300579
582,66.32252923538373
583,18.453958814391086
584,23.452334831942512
585,30.11745682226011
586,29.64123456008087
587,46.290606683493436
588,42.08346362467712
589,30.715072595954794
590,44.54274502592547
591,46.451311882277935
592,25.45338396315403
593,39.24630714486628
594,37.43360245374048
595,38.26823149245478
596,18.003067097537244
597,19.209053009146565
598,13.358660103201924
599,32.25734551578706
600,1279.6596773675667
601,1495.793767763898
602,1536.838968571396
603,1675.5240862379599
604,2075.2956891014837
605,892.6905913828354
606,928.9521417772272
607,1680.1030558208977
608,1482.4584396955488
609,1401.3786116950082
610,1550.546071377029
611,1692.8386477793847
612,1523.0822762210962
613,1523.336939994275
614,1820.3568980718699
615,1372.4769132425197
616,1942.6430803650105
617,1646.4353442072197
618,1419.9093065861778
619,1102.2206773795726
620,1467.2341712703399
621,1368.6710215842566
622,1522.2468651481256
623,1505.021114831167
624,1608.8568922010286
625,1345.6378630389208
626,1655.851422073903
627,2192.2027695829597
628,1324.00057079153
629,973.4548934860154
630,1632.959485519503
631,1515.5618477534686
632,1239.94850191856
633,1931.3573526102257
634,1480.6400407931037
635,1452.832802014266
636,1913.3543927562343
637,1464.9322728923844
638,1602.4501287112535
639,1297.1682601422658
640,1117.9523106845616
641,1410.8505240173108
642,1067.9049858669678
643,2257.6872891899598
644,1960.2095499969307
645,1565.1667373843777
646,1625.7216651864903
647,1198.9832265291825
648,1332.015529747594
649,1445.6967971946863
650,1796.1512972820467
651,1866.6702267824853
652,1368.7032841637185
653,1583.1491284482668
654,1498.146476398511
655,1615.7711914005376
656,1523.3604420137983
657,1734.9239775264195
658,1800.718272659183
659,1010.8540335366592
660,1563.9724781287557
661,1671.1291096410107
662,1751.7021378639004
663,1528.2502659301454
664,1367.698657579745
665,1489.0625909948087
666,1411.5677030967147
667,1409.4285688426403
668,2014.1878067260254
669,1987.9101574933165
670,1626.4399693588252
671,1303.5147172194522
672,1294.1102966686742
673,1524.634017948405
674,1085.7006608300208
675,1524.85044891652
676,1554.9550668934423
677,939.0150859527981
678,1118.0846335656365
679,1250.7767313218367
680,1185.0416968438662
681,1594.8038553618342
682,1656.4132222454045
683,1850.152332411428
684,1179.2602078233654
685,1043.2967615058383
686,1845.640425270724
687,1728.6590457100363
688,1543.892310930933
689,1243.2630292604822
690,1532.8142502472608
691,1217.0968960070845
692,1710.478180033995
693,1511.368541559696
694,1133.2580230989413
695,1394.1326525440293
696,1130.8649523572824
697,1397.8910791987837
698,1606.6365630161679
699,1374.822634444212
700,977.1425196345627
701,1157.3532285462506
702,1194.545852499728
703,1186.6630675150514
704,1764.7173400021213
705,1704.517399862414
706,1556.1450031694571
707,1491.2128987108194
708,1466.1185969269977
709,1308.2845655584338
710,1494.5543884953163
711,1127.7870643559527
712,1261.742999255172
713,1921.4394649491092
714,1471.0780476498994
715,1003.5924021475204
716,1781.352990611232
717,1517.5431272106732
718,1499.9749867019912
719,1050.0733887485476
720,1674.3190294190206
721,1569.20280219583
722,1161.6668256671246
723,1006.9256261964971
724,1451.7076248129842
725,1737.003228036647
726,1843.7930092940398
727,1776.838376566805
728,1171.2747573261452
729,1373.3933712255264
730,1315.5997490007696
731,1960.9294779359661
732,1130.9618219590923
733,1454.3669245408323
734,1580.5388289138486
735,1362.8081784333071
736,1618.5667252957533
737,1460.8121130373522
738,1930.4938919154397
739,1823.9030617744643
740,1587.8523870432775
741,878.3436526680989
742,1285.6411629549877
743,1489.657584298166
744,1243.8057956109653
745,1576.5937107439756
746,1195.5183047815608
747,987.6298936935008
748,1315.8021767354978
749,1577.1334999767973
750,1817.9977838949515
751,1496.99719275403
752,1311.0393333754341
753,1791.1128265232842
754,1249.7742732309175
755,1321.6479458798271
756,2113.0078561316336
757,1400.387853810182
758,1667.047736988805
759,1506.2792974328033
760,1015.4483924779183
761,1594.4169380648884
762,1838.0455331419266
763,1400.2147408649278
764,1376.9110398135333
765,1526.1741313074372
766,1354.8755750185996
767,1148.861841045038
768,1194.2945000142772
769,1237.3589473306968
770,1113.6302141240562
771,1236.2411858491264
772,1439.725200623357
773,1127.3952981124087
774,1291.2974290780576
775,1200.03298196004
776,1199.9327707009197
777,1270.3568761178133
778,1499.0663091433705
779,1221.5928231695204
780,1666.9367163389736
781,1533.5572759709955
782,1648.253033028242
783,1185.8775385625165
784,1585.8022901444724
785,1220.6612922250538
786,1678.8967006052237
787,1647.1999511451374
788,1271.9030617721396
789,1344.4309485910023
790,1434.5479582476653
791,968.5298080071145
792,1068.9520783003281
793,1576.8529456153005
794,1333.6338175374458
795,2191.3952630843232
796,1364.0816439836972
797,1362.0730113521465
798,1619.0384722209938
799,1445.608866014256
800,222.11768934394513
801,200.76812446535058
802,186.76831081352515
803,157.85992072856263
804,219.6985771987407
805,238.98596836892546
806,204.8145835219023
807,131.51227455214342
808,210.69404966282033
809,206.62487051928758
810,222.05358696988662
811,86.10125149176403
812,242.8676088767841
813,185.3807103677032
814,211.74705924134952
815,126.22515721000369
816,212.82698475286
817,326.86590380575376
818,153.45539102200635
819,260.61150836651814
820,94.26065107390373
821,183.08861510077818
822,144.0461997339999
823,146.7588804316457
824,116.8117788590228
825,240.41747281450768
826,216.2195424699097
827,157.12856399770322
828,353.8022237897309
829,166.8167558824032
830,178.11122731205398
831,154.85014310842462
832,187.35738482718995
833,277.57449833150497
834,176.88670173019162
835,193.32978251431933
836,287.7018788575908
837,152.81884440563468
838,206.9286851485464
839,180.0072037467585
840,305.5385889823816
841,134.38229601087247
842,249.11224181605712
843,281.5258798877835
844,154.99531463470962
845,251.43658828423077
846,168.98010262318496
847,94.62288621783287
848,135.0633283768685
849,228.16291214262566
850,238.97609392707636
851,292.761945491799
852,101.63200509985265
853,170.87175483215574
854,282.165156243017
855,289.1413048581524
856,92.64781683443566
857,134.54373386646753
858,135.4491106646157
859,116.2346829864627
860,192.17178517011592
861,190.62634172672279
862,105.82518842566701
863,208.1310825039925
864,155.90968394186342
865,160.8163450370263
866,272.8528128673871
867,140.32202673653313
868,155.56930424207866
869,220.92526137111324
870,91.7363735584719
871,137.26334903053956
872,205.75668624114087
873,212.98323195021567
874,124.5512897980179
875,235.3052008357816
876,84.73353929441927
877,105.42536808002342
878,245.80765664419417
879,217.3354602881727
880,116.71520077581535
881,174.51126961441594
882,251.59458161371487
883,292.6738288155541
884,157.2974563103166
885,179.78889564438037
886,181.19104597648086
887,113.75857962277246
888,163.31878942912184
889,91.58758126735201
890,129.82043429335994
891,181.1869243583354
892,160.3526621098611
893,93.9650711322875
894,240.03596799020767
895,152.63381005003848
896,316.67026557713575
897,277.90388939502543
898,51.71729640011393
899,241.71225118800595
900,150.55106275429023
901,147.13717344890048
902,258.0047375380374
903,248.28371020306196
904,118.4796825143276
905,135.21145299453315
906,289.05070192012306
907,250.42008380406006
908,143.0069174613929
909,243.93259036681377
910,142.10442150660683
911,194.33353765295436
912,272.15553579329344
913,262.4881447539012
914,113.01247414581113
915,159.82358226404008
916,174.76903383094663
917,150.62012071575737
918,232.4426933661081
919,197.91099030702253
920,108.47116134535369
921,185.43502038505068
922,87.39929963833903
923,142.46866794740757
924,236.048025086537
925,68.44552408731633
926,237.68219694680727
927,142.97276165037115
928,182.37908035130573
929,177.45187416686537
930,127.31398054469865
931,214.0160350325341
932,164.40141946491775
933,108.03732912078162
934,305.1982634889673
935,138.8373050658738
936,137.54043331936228
937,278.43333235281364
938,164.03713079789128
939,401.184414121604
940,203.7257694713282
941,182.34499302194644
942,165.64401632170618
943,241.85187186711093
944,54.29777477000116
945,143.7857801243747
946,211.51588232106505
947,213.81001260848518
948,275.4428922066134
949,144.2826466872366
950,123.96329760176982
951,147.0928167329614
952,137.25202517849632
953,236.04245850509156
954,103.81279321834646
955,255.9606831014273
956,174.59971321481643
957,305.75170219577694
958,260.4739304697243
959,165.42067728687636
960,187.30723045779467
961,244.72681517689495
962,146.8645492333344
963,313.2823063412794
964,198.72232507566721
965,149.6488384467358
966,153.70994079638524
967,109.51144152632571
968,240.82618406228138
969,87.89842982650582
970,172.4050479829087
971,235.95523671237595
972,161.860126781365
973,237.74683341392273
974,81.76551157684858
975,322.18909099922286
976,129.9355852099094
977,139.71581620972265
978,274.7260001691278
979,147.37640104722203
980,191.0860218860123
981,87.82935904978176
982,185.8697143839833
983,93.25054250273129
984,176.78695309069502
985,213.43371549144177
986,184.98321556892108
987,217.03038479903026
988,99.51268720427512
989,184.55538808796976
990,270.1669118988948
991,212.37405851646142
992,133.9021397420695
993,172.23396045808101
994,150.5140042911281
995,83.80291934705326
996,174.99378338054697
997,117.09965112838105
998,132.35177446617595
999,108.78309865128853
1000,224.61520320337473
1001,216.1385612580517
1002,147.95318834803618
1003,189.67287964332073
1004,197.8923580074149
1005,241.06621103483428
1006,206.74333035447629
1007,188.0944084730553
1008,204.30592986174656
1009,248.76484140068237
1010,253.1287431755536
1011,174.4332640725095
1012,191.58766197905013
1013,210.55339338032937
1014,217.63440190298536
1015,174.93469050394194
1016,242.99075367164232
1017,198.2340016805502
1018,237.15739485789703
1019,178.80976973026617
1020,191.9685792100123
1021,205.13916246995538
1022,216.34540977318795
1023,171.56055667260932
1024,231.366388362883
1025,203.34927295672802
1026,196.20497280412752
1027,250.13373934227107
1028,186.9333992385453
1029,192.2524504879129
1030,198.22599615749638
1031,182.86419616380073
1032,212.4969552135414
1033,245.12064267820818
1034,175.5240006822207
1035,215.84203435300284
1036,187.4210604504698
1037,263.2341881826376
1038,228.3587069661312
1039,208.063399274471
1040,253.90416408328164
1041,237.3377472465194
1042,197.12722638115198
1043,180.0977742762637
1044,211.19474668336852
1045,172.05973216962258
1046,173.87204066463156
1047,186.3785233911014
1048,182.6279516315213
1049,215.42210170135917
1050,210.50070816629437
1051,178.98211415866825
1052,150.5821377512058
1053,159.22083273381355
1054,201.85368833063376
1055,147.83024291527138
1056,211.10164259923738
1057,265.1295664856817
1058,207.03768161926934
1059,228.66510059279275
1060,204.11920133200374
1061,216.92501920797955
1062,173.0651985373734
1063,204.45562423957696
1064,214.35736401573138
1065,164.78008136560464
1066,168.15118648464858
1067,226.12792110274486
1068,273.091166824425
1069,196.37721262028097
1070,233.7583871817154
1071,256.88888448001103
1072,198.57634128459662
1073,179.33584652867464
1074,228.1157881999207
1075,221.11861204676586
1076,192.21129406466042
1077,242.5936856689312
1078,172.5613926813823
1079,163.53387203637953
1080,213.70153443165742
1081,186.40352714116588
1082,231.45217709893925
1083,135.97544244959676
1084,129.48879875661348
1085,226.07010557035835
1086,211.78993957592337
1087,241.63854590288958
1088,192.9168690524167
1089,238.22964077663852
1090,163.88957167928135
1091,228.49619416596602
1092,229.67153027169257
1093,234.7493343230968
1094,153.6154940407517
1095,183.82651632849638
1096,220.1625960530977
1097,193.9003049791087
1098,203.67828466406618
1099,201.1296159984852
1100,166.5118668101751
1101,223.7822183336478
1102,121.6495193328282
1103,193.4586416338915
1104,242.54401488213364
1105,155.00933160810501
1106,196.07275098844664
1107,195.03678972814004
1108,184.51188568676568
1109,171.60855691257763
1110,161.24844660185616
1111,197.72119356309148
1112,214.28608843853954
1113,249.7381980451355
1114,203.50001399561972
1115,176.36233317904663
1116,253.27660947515085
1117,225.36867433631835
1118,168.71709958710213
1119,208.2520629792051
1120,209.31307600826284
1121,240.07269857166247
1122,178.45744445294065
1123,220.1245659928556
1124,183.91127431619213
1125,199.8246660992592
1126,179.9565222898941
1127,221.1808635688875
1128,262.3848827778412
1129,226.17489300123043
1130,165.11522202943584
1131,187.23260716882078
1132,147.54395350060346
1133,162.85560235122747
1134,154.2050425148776
1135,184.57414901887094
1136,151.37874896581607
1137,206.63442237546764
1138,192.0960749928797
1139,209.86407093978133
1140,175.1161543181507
1141,220.1301688375
1142,252.50549999227394
1143,181.924973867068
1144,217.5005771412769
1145,223.01972154848715
1146,204.92715031256924
1147,226.21220535861193
1148,171.96029949067713
1149,185.72312813761155
1150,169.12766586230913
1151,224.43510971186964
1152,145.3997055048335
1153,215.45276149072745
1154,116.58071941516351
1155,158.80566497249578
1156,187.43270908760513
1157,203.67999732395293
1158,195.781282982784
1159,173.7956465894212
1160,186.16011940290076
1161,168.83115115236095
1162,199.44323609077617
1163,197.3258467297325
1164,191.08036949157542
1165,169.2477482593
1166,272.7528741333819
1167,214.41796277644102
1168,188.12196120564036
1169,164.19670707508044
1170,224.13092631132974
1171,230.19491808768248
1172,195.3438890103115
1173,192.66130862804562
1174,204.01980242060478
1175,189.98690509528166
1176,206.94082861068878
1177,168.51154400967275
1178,237.24446434769814
1179,219.91276210943764
1180,150.8547012073679
1181,177.3990831578864
1182,256.0090872066064
1183,238.00782146287764
1184,176.57448541807295
1185,173.52341394182258
1186,180.37050191494893
1187,196.79150266165192
1188,251.89941358081865
1189,215.5676851486703
1190,223.85452290706272
1191,162.26071014406327
1192,224.99193117444932
1193,225.9347818128972
1194,208.0013793376251
1195,201.24684521534272
1196,202.56164329965532
1197,214.95771672488087
1198,205.6808128361389
1199,265.28193941868557
1200,2238.0584010418215
1201,2584.8668522248645
1202,2498.175237602661
1203,1904.7783864862788
1204,2483.89624248812
1205,2481.2680590300206
1206,2719.0587703921533
1207,2256.4063110158
1208,2107.838854901129
1209,1867.1528394221082
1210,2739.9344735165687
1211,2504.9099806548625
1212,2362.7360203463822
1213,2461.6875989318028
1214,2590.094381302029
1215,2111.023090881056
1216,2103.7868797215638
1217,2518.9656491195947
1218,2057.738850425333
1219,2449.152401327477
1220,2715.1211281430888
1221,2317.7571589118897
1222,2461.4161397618846
1223,2005.1047131620412
1224,2071.0894108621274
1225,2913.010652492961
1226,2573.055937245549
1227,2397.2832755236896
1228,1864.185879488631
1229,2162.539221467888
1230,2277.441765712813
1231,2555.4632316214306
1232,3200.2885758300326
1233,2731.294368741343
1234,2098.5362508846442
1235,2501.1516449069372
1236,1804.9060723965724
1237,2456.660821540057
1238,2446.5262688389425
1239,2413.7901769700147
1240,2316.4566141993632
1241,1849.0137632285
1242,2422.2788760925846
1243,2134.3895754536507
1244,1598.124661534866
1245,1821.4894335001718
1246,2435.1853964832117
1247,2785.2278386143357
1248,2022.4830163776533
1249,2119.6520058926594
1250,2641.1522085330075
1251,1773.8813990388562
1252,2039.135435550312
1253,2262.8704031232214
1254,1924.1074480461414
1255,2347.404508551588
1256,2245.1653974651426
1257,2425.8290568892585
1258,2355.407704669968
1259,2958.0817030353996
1260,2575.8608259981625
1261,2086.6111055973383
1262,2777.5006486853126
1263,2754.3321515011803
1264,1447.1478519093075
1265,2127.5173980950003
1266,2857.2942282622726
1267,2703.5984138438566
1268,2973.495779297744
1269,2533.3852575845376
1270,2457.454071165115
1271,2239.6646860474666
1272,3072.2292594014198
1273,2690.500424468335
1274,2841.8858614782466
1275,2316.2595414887764
1276,2282.311767263052
1277,1983.515540700377
1278,2455.6626062529085
1279,2051.4692520712206
1280,2228.9590062736834
1281,2188.724041643438
1282,2580.7750104506003
1283,2585.6482664148857
1284,2348.4590877782493
1285,2504.0840786353965
1286,2779.095641485586
1287,2381.5930577116947
1288,2693.868326103954
1289,2226.156477607663
1290,2534.5268832063603
1291,1845.5485844009836
1292,2318.5063093265767
1293,1852.4426563303891
1294,2297.907688207073
1295,2607.5597017568816
1296,2284.4591717475896
1297,3081.99685988446
1298,2462.1297654349682
1299,1975.4896248594928
1300,2394.324154761399
1301,2476.8770381751297
1302,2511.268271094906
1303,2880.150741913871
1304,1802.6400087769534
1305,2224.0548809719216
1306,2341.2929948278934
1307,1583.4271483986681
1308,1903.2079968400271
1309,2502.873462777405
1310,2355.4115597665646
1311,2280.4948885867
1312,2399.636217591671
1313,2260.1609819615555
1314,2503.1257567971556
1315,1896.467204800587
1316,2303.9861701257423
1317,2437.5164713234635
1318,2253.808707684528
1319,2072.882157269965
1320,2676.841505277759
1321,2310.1672567070623
1322,2512.5659169984415
1323,2486.0684566386963
1324,2447.7481090181086
1325,2315.6760471448565
1326,1703.720953304956
1327,2302.420642234018
1328,1656.7812699625422
1329,1862.356345093705
1330,2361.555182511151
1331,2307.87338480662
1332,2153.880277859269
1333,2008.4388007404666
1334,2271.214353866288
1335,2633.520782689655
1336,2191.001736195105
1337,2292.7110686981446
1338,2957.317242382327
1339,2153.9499822210605
1340,1975.3527422942716
1341,2129.3602130259865
